gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2988494639	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/55655383	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		AR		Santa Fe	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-31.664501	-60.756241							2020-08-06T10:27:00	6	8	2020	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	55655383		Leonardo Adrián LEIVA	2020-08-07T00:22:10	CC_BY_NC_4_0	Leonardo Adrián LEIVA	Leonardo Adrián LEIVA			2020-12-10T18:26:40.722Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2984453018	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/64738914	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		BR			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-27.309596	-52.102021	61.0						2020-06-27T11:29:00	27	6	2020	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	64738914		Frederico Acaz Sonntag	2020-11-12T17:48:31	CC_BY_NC_4_0	Frederico Acaz Sonntag	Frederico Acaz Sonntag			2020-12-10T18:28:10.764Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2984354738	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/64499479	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.860164	-57.876459	1524.0						2020-11-08T15:53:00	8	11	2020	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	64499479		Juan Matías	2020-11-09T04:24:27	CC_BY_NC_4_0	Juan Matías	Juan Matías			2020-12-10T18:28:26.864Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2898273170	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62549860	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		BR		São Paulo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-20.829037	-50.546071	417.0						2020-10-11T16:27:00	11	10	2020	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	62549860		Rafael Rosa	2020-10-14T11:55:16	CC_BY_NC_4_0	Márcia Cristina Martins da Silva	Márcia Cristina Martins da Silva			2020-12-10T18:27:52.539Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2884531309	51c49096-dc31-4077-b35c-4510a8ee1ee8	3fae5b43-131d-11eb-a93b-06f21c000156	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)			CN	Poyang Lake [Poyang Hu], [point estimated 4.72 air miles SE center Kangshan].	Jiangxi	PRESENT	22	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	28.84	116.491997	805.0						2008-01-01T00:00:00			2008	5855350	5855350	PRESERVED_SPECIMEN	NCSM	NCSM-UNIO	113643		Arthur E Bogan/6May2019		CC0_1_0	Noth Carolina Museum of Natural Sciences				2020-11-26T18:29:08.796Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2874007685	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/61255593	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		AR		Santa Fe	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-31.659614	-60.756937	4.0						2020-09-28T15:50:00	28	9	2020	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	61255593		Eduardo Luis Beltrocco	2020-09-29T22:49:17	CC_BY_NC_4_0	Eduardo Luis Beltrocco	Eduardo Luis Beltrocco			2020-12-10T18:39:18.506Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2860058214	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/58284331	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		AR		Santa Fe	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-31.666302	-60.754477							2020-08-06T08:50:00	6	8	2020	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	58284331		Eduardo Luis Beltrocco	2020-09-01T22:13:42	CC_BY_NC_4_0	Eduardo Luis Beltrocco	Eduardo Luis Beltrocco			2020-12-10T18:26:22.307Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2823208492	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/53969046	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-33.597518	-59.808151	44.0						2009-01-10T11:29:00	10	1	2009	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	53969046		Nicolas Olejnik	2020-07-22T17:26:09	CC_BY_NC_4_0	Nicolas Olejnik	Nicolas Olejnik			2020-12-10T18:38:59.519Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2620176844	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/44807946	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		AR		Santa Fe	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-32.910353	-60.674343	2.0						2020-04-20T08:17:00	20	4	2020	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	44807946		demianlescano	2020-05-03T22:36:26	CC_BY_NC_4_0	demianlescano	demianlescano			2020-12-10T18:25:10.397Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2619926407	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38905060	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		AR		Córdoba	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-32.210337	-64.471828	488.0						2018-03-16T17:35:00	16	3	2018	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	38905060		Cristian Lagger	2020-02-20T16:43:26	CC_BY_NC_4_0	Cristian Lagger	Cristian Lagger			2020-12-10T18:25:10.156Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2596450259	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40782802	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		BR		Rio Grande do Sul	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-28.50712	-50.941176	4717.0						2019-12-26T09:43:00	26	12	2019	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	40782802		Fernando Sessegolo		CC_BY_NC_4_0	Miguel Angelo Biz	Miguel Angelo Biz			2020-12-10T18:40:35.614Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2596246130	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39676218	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		UY		Flores	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-33.133683	-57.164555	5.0						2020-03-07T11:49:20	7	3	2020	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	39676218		Santiago	2020-03-08T00:21:47	CC_BY_NC_4_0	Santiago	Santiago			2020-12-10T18:39:51.814Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2596089046	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39656457	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		BR		Rio Grande do Sul	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.037582	-53.161151	422.0						2020-03-07T08:25:00	7	3	2020	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	39656457		Daniel Cavallari	2020-03-07T17:50:04	CC_BY_NC_4_0	Fernando Sessegolo	Fernando Sessegolo			2020-12-10T18:25:03.577Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2580220339	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39924258	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		KH		Siemréab	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	13.196856	103.973514	177.0						2017-02-24T13:08:00	24	2	2017	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	39924258		Susan J. Hewitt	2020-03-14T03:32:28	CC_BY_4_0	Oleg Kosterin	Oleg Kosterin			2020-12-10T18:38:24.497Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2573841498	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38463269	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		BR		Rio Grande do Sul	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-27.904362	-51.060536	1052.0						2020-02-08T06:53:08	8	2	2020	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	38463269		Edson Gasperin	2020-02-09T13:22:33	CC_BY_NC_4_0	Edson Gasperin	Edson Gasperin			2020-12-10T18:38:04.754Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2563578097	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37919796	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		AR		Ciudad de Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.607176	-58.345267	28.0						2020-01-13T12:57:00	13	1	2020	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	37919796		Lorena Zapata	2020-01-24T17:16:28	CC_BY_NC_4_0	Lorena Zapata	Lorena Zapata			2020-12-10T18:24:56.794Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2557791524	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37575492	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei		AR		Córdoba	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-31.3287	-64.462531	122.0						2019-11-15T17:34:00	15	11	2019	5855350	5855350	HUMAN_OBSERVATION	iNaturalist	Observations	37575492		Adrian Braidotti	2020-01-14T02:47:33	CC_BY_NC_4_0	Adrian Braidotti	Adrian Braidotti			2020-12-10T18:39:49.191Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2549463929	47b61433-ac6e-4a4f-b81d-bfa798717be5	CENPAT:Invertebrados-CNP-INV:1329	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei Dunker, 1857ÿ		AR	La Plata	Buenos Aires	PRESENT		b62390e0-0e35-11d9-8431-b8a03c50a862	-34.850443	-57.85464	5008.0						2015-10-01T00:00:00	1	10	2015	5855350	5855350	PRESERVED_SPECIMEN	IBIOMAR	CNP-Inv	1.329		Evangelina Schwindt		CC0_1_0					2020-11-26T20:05:02.796Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2549463609	47b61433-ac6e-4a4f-b81d-bfa798717be5	CENPAT:Invertebrados-CNP-INV:1330	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)	Limnoperna fortunei Dunker, 1857ÿ		AR	R¡o Guazucito	Entre R¡os	PRESENT		b62390e0-0e35-11d9-8431-b8a03c50a862	-34.082771	-58.457108	2008.0						2017-08-28T00:00:00	28	8	2017	5855350	5855350	PRESERVED_SPECIMEN	IBIOMAR	CNP-Inv	1.330		Evangelina Schwindt		CC0_1_0		Mariana Abelando			2020-11-26T20:05:02.796Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2462202845	51c49096-dc31-4077-b35c-4510a8ee1ee8	8671d0e8-1604-11ea-9c8d-0643d00092e3	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)			VN	Market in Gia Nghĩa, [point estimated 2.54 air miles ENE center Nghĩa Phú], Dak Lak [district].		PRESENT	1	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	12.0036	107.688004	4023.0						2014-03-26T00:00:00	26	3	2014	5855350	5855350	PRESERVED_SPECIMEN	NCSM	NCSM-UNIO	85775		Arthur E Bogan/07May2014		CC0_1_0	Noth Carolina Museum of Natural Sciences				2020-11-26T18:29:09.513Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2462202673	51c49096-dc31-4077-b35c-4510a8ee1ee8	8671d1e9-1604-11ea-9c8d-0643d00092e3	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)			VN	Markets at bridge across lake, [3.25 air miles] [W]NW [center] Đức Phương on Highway 750, Bình Minh commune, Bù Đăng district.		PRESENT	1	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	11.8233	107.191002							2014-03-26T00:00:00	26	3	2014	5855350	5855350	PRESERVED_SPECIMEN	NCSM	NCSM-UNIO	85780		Arthur E Bogan/07May2014		CC0_1_0	Noth Carolina Museum of Natural Sciences				2020-11-26T18:29:09.197Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2462202461	51c49096-dc31-4077-b35c-4510a8ee1ee8	8671d854-1604-11ea-9c8d-0643d00092e3	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)			VN	Loc Ninh market, [point estimated 3.8 air miles SSW  center Lộc Thuận], Binh Phuoc.		PRESENT	1	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	11.8038	106.582001							2014-03-27T00:00:00	27	3	2014	5855350	5855350	PRESERVED_SPECIMEN	NCSM	NCSM-UNIO	85819		Arthur E Bogan/08May2014		CC0_1_0	Noth Carolina Museum of Natural Sciences				2020-11-26T18:29:09.995Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2462202092	51c49096-dc31-4077-b35c-4510a8ee1ee8	8671cb0d-1604-11ea-9c8d-0643d00092e3	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	Limnoperna fortunei		SPECIES	Limnoperna fortunei (Dunker, 1857)			VN	Yên Lạc market, [point estimated 1.24 air km SW center Hàng Trạm], [Yên Thủy district].		PRESENT	1	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	20.385599	105.612999	4023.0						2014-03-21T00:00:00	21	3	2014	5855350	5855350	PRESERVED_SPECIMEN	NCSM	NCSM-UNIO	85746		Arthur E Bogan/06May2014		CC0_1_0	Noth Carolina Museum of Natural Sciences				2020-11-26T18:29:09.359Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
